timestamp,event subtype,RSSI
1657228603.374600,44,-43
1657228603.416470,44,-39
1657228623.862280,40,-41
1657228623.863700,44,-41
1657228623.905710,44,-41
1657228625.065630,44,-39
1657228625.080960,13,-41
1657228625.080960,13,-41
1657228625.208440,44,-41
1657228625.782800,44,-39
1657228625.791310,13,-43
1657228625.825370,44,-41
1657228625.882680,44,-41
1657228625.882690,44,-41
1657228625.924460,44,-41
1657228629.881550,44,-41
1657228630.025350,44,-41
1657228630.905160,44,-39
1657228630.910000,40,-39
1657228630.947520,44,-41
1657228640.512620,44,-41
1657228640.554430,44,-41
1657228640.840830,44,-41
1657228640.883610,44,-41
1657228660.997840,44,-39
1657228661.041150,44,-41
1657228681.488170,44,-39
1657228681.531670,44,-41
1657228701.978550,44,-93
1657228702.022000,44,-41
1657228722.470550,44,-39
1657228722.513220,44,-41
1657228742.958930,44,-39
1657228743.002670,44,-41
1657228760.891060,44,-41
1657228760.934540,44,-41
1657228761.222170,44,-41
1657228761.264800,44,-39
1657228781.378380,44,-39
1657228781.421840,44,-41
1657228801.868760,44,-39
1657228801.912270,44,-41
1657228822.360740,44,-41
1657228822.403500,44,-41
1657228842.849370,44,-39
1657228842.891830,44,-39
1657228856.403370,44,-39
1657228856.406280,13,-41
1657228856.446700,44,-39
1657228856.539150,44,-41
1657228856.581830,44,-39
1657228863.339600,44,-41
1657228863.383150,44,-41
1657228881.273340,44,-41
1657228881.315430,44,-41
1657228881.603540,44,-41
1657228881.648070,44,-41
1657228903.039530,44,-39
1657228903.082360,44,-41
1657228905.430030,40,-43
1657228905.434040,44,-43
1657228905.476150,44,-41
1657228923.529890,44,-39
1657228923.573430,44,-41
1657228944.020120,44,-41
1657228944.063620,44,-41
1657228964.510300,44,-41
1657228964.510310,44,-41
1657228964.553780,44,-41
1657228985.000720,44,-39
1657228985.044170,44,-41
1657229001.653740,44,-41
1657229001.696020,44,-41
1657229001.984940,44,-43
1657229001.987500,13,-41
1657229002.027820,44,-43
1657229022.139350,44,-39
1657229022.182720,44,-41
1657229025.593010,44,-39
1657229025.635660,44,-39
1657229025.852670,44,-41
1657229025.855860,13,-41
1657229026.203340,44,-41
1657229027.088310,44,-39
1657229027.215310,40,-40
1657229027.215310,40,0
1657229027.215310,40,-44
1657229027.434350,44,-41
1657229030.776490,44,-41
1657229030.782780,40,-41
1657229030.818890,44,-41
1657229042.629680,44,-39
1657229042.673150,44,-41
1657229063.086290,44,-39
1657229063.129000,44,-41
1657229083.611950,44,-41
1657229083.654370,44,-43
1657229083.687040,44,-41
1657229083.730030,44,-41
1657229084.049150,44,-41
1657229084.091740,44,-41
1657229104.100540,44,-39
1657229104.142630,44,-41
1657229122.033940,44,-39
1657229122.075620,44,-43
1657229122.366320,44,-41
1657229122.368910,13,-41
1657229122.408790,44,-41
1657229142.519930,44,-41
1657229142.562380,44,-39
1657229157.059850,44,-43
1657229157.102290,44,-41
1657229163.009990,44,-39
1657229163.052510,44,-41
1657229183.500410,44,-39
1657229183.544000,44,-39
1657229203.992380,44,-39
1657229204.035130,44,-39
1657229224.482520,44,-39
1657229224.524390,44,-41
1657229232.198120,44,-43
1657229232.199470,13,-41
1657229232.241520,44,-41
1657229232.318780,44,-43
1657229232.361410,44,-43
1657229232.604890,44,-43
1657229232.647500,44,-43
1657229242.412800,44,-41
1657229242.456390,44,-41
1657229242.750130,44,-41
1657229242.758680,13,-41
1657229242.792140,44,-41
1657229264.182630,44,-39
1657229264.224720,44,-39
1657229267.441130,44,-43
1657229267.484150,44,-41
1657229267.509280,44,-43
1657229267.551790,44,-41
1657229272.769140,44,-41
1657229272.775500,40,-39
1657229272.811850,44,-39
1657229284.672750,44,-39
1657229284.714880,44,-39
1657229305.163560,44,-39
1657229305.206190,44,-41
1657229325.653430,44,-39
1657229325.695460,44,-43
1657229346.186780,44,-41
1657229362.794980,44,-41
1657229362.837330,44,-41
1657229363.131490,44,-41
1657229363.176300,44,-41
1657229383.280610,44,-39
1657229383.324200,44,-39
1657229386.345980,40,-41
1657229386.347220,44,-43
1657229386.389820,44,-41
1657229403.770970,44,-89
1657229403.815210,44,-41
1657229424.261160,44,-39
1657229424.304670,44,-41
1657229429.213130,44,-43
1657229429.356450,44,-41
1657229429.361330,44,-41
1657229429.404540,44,-43
1657229429.441580,40,-43
1657229429.442680,40,-43
1657229429.444110,44,-41
1657229429.788120,44,-43
1657229429.789510,44,-43
1657229429.833930,44,-43
1657229429.962500,44,-39
1657229430.206030,44,-39
1657229434.744780,44,-41
1657229434.749790,40,-39
1657229434.789510,44,-39
1657229439.535940,44,-41
1657229439.578600,44,-41
1657229440.032820,44,-43
1657229440.050510,44,-41
1657229440.062540,40,-41
1657229440.062540,40,-45
1657229440.094700,44,-89
1657229440.377940,44,-41
1657229440.725610,44,-43
1657229444.752170,44,-39
1657229444.793770,44,-41
1657229447.945690,44,-41
1657229457.247460,44,-41
1657229457.391090,44,-41
1657229457.692370,44,-41
1657229457.735080,44,-41
1657229465.123380,44,-41
1657229465.166290,44,-41
1657229470.706810,44,-41
1657229470.731290,40,-39
1657229470.794420,40,-39
1657229470.953190,44,-39
1657229483.175650,44,-39
1657229483.217820,44,-41
1657229483.510250,44,-41
1657229483.552890,44,-41
1657229503.661000,44,-39
1657229503.704440,44,-41
1657229524.151380,44,-41
1657229524.194830,44,-41
1657229544.641600,44,-39
1657229544.685030,44,-41
1657229563.118630,44,-41
1657229563.161870,44,-41
1657229565.135410,44,-41
1657229565.176920,44,-41
1657229567.011350,44,-43
1657229567.053810,44,-43
1657229567.933330,44,-41
1657229567.939410,40,-39
1657229567.976990,44,-39
1657229585.395200,44,-41
1657229585.436900,44,-39
1657229603.555840,44,-41
1657229603.598200,44,-43
1657229603.891620,44,-41
1657229603.934120,44,-41
1657229625.322120,44,-41
1657229625.364970,44,-41
1657229645.812350,44,-39
1657229645.855980,44,-41
1657229666.304460,44,-41
1657229666.347170,44,-43
1657229686.496020,40,-41
1657229686.497420,40,-41
1657229686.501620,44,-43
1657229686.543500,44,-43
1657229707.283190,44,-39
1657229707.325630,44,-41
1657229723.936380,44,-41
1657229723.978300,44,-41
1657229724.272970,44,-43
1657229724.275620,13,-43
1657229724.316310,44,-41
1657229744.421840,44,-41
1657229744.464320,44,-41
1657229757.370700,44,-41
1657229757.412730,44,-41
1657229757.413800,13,-43
1657229764.912290,44,-41
1657229764.954450,44,-41
1657229785.402500,44,-41
1657229785.445920,44,-41
1657229805.894450,44,-39
1657229805.936330,44,-41
1657229826.383050,44,-39
1657229826.426480,44,-41
1657229844.314960,44,-41
1657229844.359620,44,-39
1657229844.654210,44,-41
1657229844.655610,13,-41
1657229844.699480,44,-41
1657229864.802270,44,-41
1657229864.845790,44,-41
1657229885.292630,44,-39
1657229885.336100,44,-43
1657229904.386570,44,-41
1657229904.389260,13,-41
1657229904.430100,44,-41
1657229905.554890,44,-41
1657229905.596560,44,-41
1657229926.273120,44,-39
1657229926.316590,44,-41
1657229946.763410,44,-41
1657229946.806890,44,-43
1657229965.977790,44,-41
1657229966.020340,44,-41
1657229966.162580,44,-41
1657229966.205390,44,-39
1657229986.465100,44,-39
1657229986.507190,44,-41
1657230006.955860,44,-39
1657230006.998730,44,-41
1657230007.078520,40,-41
1657230007.082860,44,-41
1657230007.127300,44,-41
1657230027.445620,44,-39
1657230027.487570,44,-41
1657230047.978960,44,-41
1657230057.546100,44,-43
1657230057.588790,44,-41
1657230068.426300,44,-39
1657230068.468250,44,-41
1657230068.559880,44,-43
1657230068.606800,44,-41
1657230068.764080,44,-39
1657230068.806600,44,-73
1657230069.019500,44,-41
1657230069.414330,44,-39
1657230069.462440,44,-39
1657230069.462450,44,-39
1657230069.465120,44,-39
1657230070.250720,40,-41
1657230070.252110,44,-41
1657230070.296900,44,-41
1657230086.356490,44,-43
1657230086.398960,44,-41
1657230086.543990,44,-41
1657230086.588100,44,-41
1657230106.843790,44,-39
1657230106.887280,44,-41
1657230106.924030,44,-41
1657230106.966460,44,-43
1657230127.334120,44,-39
1657230127.377580,44,-41
1657230147.824300,44,-41
1657230147.866780,44,-43
1657230168.314600,44,-39
1657230168.358150,44,-41
1657230188.849460,44,-41
1657230206.738660,44,-41
1657230206.740540,44,-41
1657230206.783030,44,-41
1657230206.925240,44,-41
1657230206.969530,44,-41
1657230227.225830,44,-39
1657230227.267690,44,-41
1657230227.822380,44,-41
1657230227.864440,44,-41
1657230247.716160,44,-41
1657230247.758010,44,-41
1657230268.206570,44,-39
1657230268.248630,44,-41
1657230288.696750,44,-39
1657230288.738550,44,-41
1657230309.187530,44,-39
1657230309.230240,44,-41
1657230327.121390,44,-41
1657230327.163020,44,-41
1657230327.409080,44,-41
1657230327.451540,44,-41
1657230348.374230,44,-41
1657230348.420920,44,-39
1657230348.424830,44,-41
1657230357.669320,44,-41
1657230357.707900,13,-39
1657230357.712220,44,-41
1657230359.011720,44,-39
1657230359.056280,44,-39
1657230362.599110,44,-41
1657230362.703460,44,-41
1657230362.990810,44,-41
1657230363.091990,44,-41
1657230363.329480,4,-43
1657230363.351150,4,-43
1657230363.409990,44,-41
1657230363.511220,44,-41
1657230363.540560,4,-41
1657230363.561890,4,-41
1657230363.640070,4,-41
1657230363.661680,4,-41
1657230363.719720,4,-45
1657230363.741160,4,-45
1657230363.771400,44,-41
1657230363.873290,44,-41
1657230363.953920,44,-39
1657230363.995990,44,-41
1657230369.375650,44,-39
1657230369.418140,44,-41
1657230389.867240,44,-39
1657230389.909230,44,-41
1657230410.356090,44,-41
1657230410.398240,44,-43
1657230430.846510,44,-41
1657230430.888930,44,-41
1657230431.935390,44,-43
1657230431.961570,13,-43
1657230432.069460,13,-41
1657230432.279080,44,-41
1657230432.948830,44,-41
1657230432.991440,44,-41
1657230433.139650,44,-41
1657230433.385970,44,-41
1657230433.654390,44,-41
1657230433.799880,44,-41
1657230437.134110,44,-41
1657230437.136550,40,-41
1657230437.137940,13,-41
1657230437.166400,40,-41
1657230437.276680,44,-41
1657230447.498720,44,-41
1657230447.541410,44,-41
1657230447.690460,44,-41
1657230447.693200,13,-41
1657230447.734600,44,-41
1657230461.001580,44,-41
1657230461.047390,44,-43
1657230466.116100,40,-41
1657230466.118640,44,-41
1657230466.160420,44,-41
1657230467.558550,44,-41
1657230467.602300,44,-41
1657230487.628970,40,-43
1657230487.628980,40,-43
1657230487.628980,40,-41
1657230487.631150,44,-41
1657230487.673950,44,-43
1657230502.400320,44,-41
1657230502.402770,13,-41
1657230502.543160,44,-41
1657230507.684960,44,-41
1657230507.727400,44,-39
1657230528.175360,44,-39
1657230528.218830,44,-41
1657230548.665660,44,-39
1657230548.709130,44,-43
1657230557.007390,44,-41
1657230557.049750,44,-41
1657230561.924560,44,-41
1657230561.928490,40,-41
1657230561.966480,44,-41
1657230567.879820,44,-41
1657230567.922120,44,-41
1657230568.276570,44,-39
1657230568.278770,13,-41
1657230568.318900,44,-41
1657230588.365480,44,-39
1657230588.408770,44,-41
1657230590.228080,44,-43
1657230590.272790,44,-41
1657230608.855780,44,-39
1657230608.899220,44,-41
1657230629.347890,44,-39
1657230629.390530,44,-41
1657230649.836370,44,-39
1657230649.879840,44,-39
1657230657.822060,40,-43
1657230657.823200,40,-43
1657230657.823200,40,-43
1657230657.824830,40,-39
1657230657.826470,40,-41
1657230657.828480,44,-39
1657230657.936470,13,-41
1657230658.075250,44,-41
1657230658.133740,44,-41
1657230658.151760,40,-41
1657230658.281200,44,-41
1657230670.326640,44,-39
1657230670.370090,44,-39
1657230672.368160,44,-41
1657230672.413570,44,-41
1657230672.423430,44,-39
1657230672.468020,44,-39
1657230677.388730,44,-39
1657230677.393390,40,-39
1657230677.396090,40,-39
1657230677.431750,44,-39
1657230688.260390,44,-41
1657230688.302700,44,-39
1657230688.657900,44,-43
1657230688.666420,13,-43
1657230688.700870,44,-41
1657230708.831590,44,-39
1657230708.835520,36,-39
1657230708.862340,36,-39
1657230708.877070,44,-65
1657230708.936030,44,-43
1657230708.948050,40,-43
1657230708.999650,36,-39
1657230709.021680,36,-43
1657230709.186890,44,-43
1657230709.453270,44,-41
1657230709.495800,44,-41
1657230709.498590,44,-41
1657230709.541880,44,-43
1657230711.014660,44,-43
1657230711.089450,32,-65
1657230711.258990,44,-43
1657230729.238030,44,-39
1657230729.279920,44,-41
1657230749.728200,44,-39
1657230749.770030,44,-41
1657230770.218930,44,-39
1657230770.261630,44,-41
1657230790.709180,44,-39
1657230790.751850,44,-41
1657230808.639050,44,-41
1657230808.681280,44,-41
1657230808.934400,44,-39
1657230808.937520,13,-39
1657230808.976810,44,-41
1657230829.128180,44,-41
1657230829.169990,44,-41
1657230849.616630,44,-41
1657230849.659860,44,-41
1657230870.106870,44,-39
1657230870.149170,44,-41
1657230890.597310,44,-37
1657230890.640740,44,-39
1657230911.087530,44,-39
1657230911.129740,44,-39
1657230929.021810,44,-41
1657230929.063410,44,-41
1657230929.117960,44,-39
1657230929.139350,13,-39
1657230929.162610,44,-39
1657230949.508450,44,-39
1657230949.550540,44,-41
1657230949.550540,44,-41
1657230958.722410,44,-41
1657230958.765650,44,-39
1657230958.836340,44,-41
1657230958.878420,44,-39
1657230969.998820,44,-37
1657230970.040600,44,-39
1657230990.531210,44,-39
1657231011.022330,44,-41
1657231028.184890,44,-41
1657231028.228280,44,-41
1657231028.329140,44,-39
1657231028.370940,44,-39
1657231028.404480,44,-39
1657231029.639310,40,-40
1657231030.058850,44,-39
1657231031.061720,44,-39
1657231031.103360,44,-39
1657231031.588520,40,-41
1657231031.590980,44,-41
1657231031.633720,44,-41
1657231039.557250,44,-39
1657231039.559870,13,-39
1657231039.802070,44,-39
1657231049.401930,44,-41
1657231049.444680,44,-39
1657231049.799960,44,-43
1657231049.799970,44,-41
1657231049.845050,44,-41
1657231051.952670,44,-41
1657231051.995380,44,-39
1657231052.070560,44,-39
1657231052.214040,44,-39
1657231052.504600,44,-41
1657231052.648010,44,-41
1657231052.872960,44,-39
1657231052.915520,44,-39
1657231054.717680,44,-39
1657231054.961670,44,-39
1657231057.383330,44,-39
1657231057.426220,44,-39
1657231057.449720,44,-41
1657231057.493400,44,-41
1657231057.677200,44,-39
1657231057.820270,44,-39
1657231063.326070,44,-41
1657231063.367800,44,-41
1657231063.405040,44,-41
1657231063.448750,44,-41
1657231063.680400,44,-39
1657231063.826940,44,-39
1657231068.756110,44,-41
1657231068.798340,44,-41
1657231068.828980,44,-41
1657231068.975800,44,-41
1657231070.187330,44,-41
1657231070.434630,44,-39
1657231071.076940,44,-41
1657231071.118820,44,-41
1657231073.570770,44,-41
1657231073.613740,44,-41
1657231073.647990,44,-41
1657231073.791730,44,-41
1657231074.063600,44,-41
1657231074.104840,44,-41
1657231074.106470,44,-65
1657231074.108500,44,-43
1657231074.150800,44,-41
1657231075.312530,44,-39
1657231075.660610,44,-39
1657231076.849270,44,-39
1657231076.892220,44,-39
1657231076.929330,44,-39
1657231077.075510,44,-39
1657231079.206160,44,-41
1657231079.209820,40,-41
1657231079.249010,44,-41
1657231089.041640,44,-39
1657231089.084890,44,-39
1657231089.106470,44,-39
1657231089.150800,44,-39
1657231089.392720,44,-41
1657231089.538400,44,-39
1657231091.658680,44,-39
1657231091.700220,44,-41
1657231098.774610,44,-39
1657231098.817350,44,-39
1657231098.873970,44,-41
1657231099.017340,44,-41
1657231112.148470,44,-39
1657231112.191910,44,-39
1657231112.502590,44,-41
1657231112.545410,44,-41
1657231112.549230,44,-41
1657231112.549240,44,-41
1657231112.551130,44,-41
1657231112.593690,44,-41
1657231112.874260,44,-41
1657231113.016850,44,-41
1657231123.772730,44,-41
1657231123.816480,44,-41
1657231123.838920,44,-39
1657231123.881120,44,-39
1657231124.224160,44,-39
1657231124.269090,44,-39
1657231132.638770,44,-39
1657231132.682150,44,-39
1657231134.837230,44,-41
1657231134.880180,44,-41
1657231134.891710,40,-41
1657231134.893220,44,-41
1657231135.034580,44,-41
1657231135.656850,44,-39
1657231135.800120,44,-39
1657231136.066590,44,-41
1657231136.111380,44,-41
1657231136.727000,40,-43
1657231136.926160,44,-41
1657231137.498510,44,-41
1657231137.543610,44,-41
1657231139.653040,44,-39
1657231139.696540,44,-39
1657231140.881900,44,-41
1657231140.885770,40,-41
1657231140.924530,44,-41
1657231142.418700,44,-41
1657231142.460640,44,-41
1657231142.488190,40,-43
1657231142.488200,40,0
1657231142.488200,40,-44
1657231142.490080,44,-39
1657231142.638300,44,-39
1657231143.545650,44,-41
1657231143.588520,44,-41
1657231149.693300,44,-39
1657231149.736610,44,-39
1657231149.765460,44,-39
1657231149.808130,44,-39
1657231150.102550,44,-39
1657231150.147580,44,-39
1657231153.129660,44,-39
1657231153.171330,44,-39
1657231155.328220,44,-41
1657231155.371200,44,-41
1657231155.395070,44,-41
1657231155.437240,44,-41
1657231155.788450,44,-39
1657231155.934850,44,-39
1657231168.851810,44,-41
1657231168.894830,44,-41
1657231168.927200,44,-39
1657231169.070770,44,-39
1657231169.476180,44,-41
1657231169.517970,44,-41
1657231169.668550,44,-39
1657231169.711770,44,-39
1657231172.539610,44,-41
1657231172.582220,44,-41
1657231172.608380,44,-39
1657231172.755440,44,-39
1657231175.818630,44,-39
1657231175.861900,44,-39
1657231175.894980,44,-41
1657231176.042560,44,-41
1657231176.042570,44,-41
1657231177.559780,44,-39
1657231177.602570,44,-39
1657231177.651670,44,-41
1657231177.796780,44,-41
1657231187.293250,44,-39
1657231187.336530,44,-39
1657231187.396500,44,-39
1657231187.439340,44,-39
1657231187.598790,44,-39
1657231187.641050,44,-39
1657231190.271280,44,-41
1657231190.313080,44,-41
1657231190.673680,44,-41
1657231190.716650,44,-41
1657231190.759570,44,-39
1657231190.802600,44,-39
1657231191.133980,44,-41
1657231191.277320,44,-41
1657231191.342970,44,-39
1657231191.369190,40,-43
1657231191.369200,40,-40
1657231191.388570,13,-39
1657231191.513480,40,-40
1657231191.513480,40,0
1657231191.690660,44,-39
1657231192.313440,44,-39
1657231192.318770,13,-39
1657231192.456710,44,-39
1657231196.410810,44,-39
1657231196.414540,40,-39
1657231196.453820,44,-39
1657231198.053560,44,-41
1657231198.199600,44,-41
1657231198.459960,44,-43
1657231198.606240,44,-41
1657231198.606240,44,-41
1657231201.328750,44,-39
1657231201.371680,44,-39
1657231201.403420,44,-43
1657231201.547660,44,-41
1657231210.759590,44,-39
1657231210.801600,44,-39
1657231211.368980,44,-43
1657231211.411730,44,-41
1657231211.439980,44,-39
1657231211.482680,44,-39
1657231211.776340,44,-39
1657231212.023390,44,-39
1657231231.292920,44,-41
1657231231.654510,44,-43
1657231231.697460,44,-41
1657231231.729560,44,-39
1657231231.875320,44,-39
1657231232.781560,44,-41
1657231232.824610,44,-41
1657231232.848390,44,-41
1657231232.992020,44,-41
1657231233.041410,40,-39
1657231233.042920,44,-39
1657231233.086510,44,-39
1657231243.232190,44,-41
1657231243.275450,44,-41
1657231243.299090,44,-39
1657231243.341230,44,-39
1657231243.639780,44,-41
1657231243.682610,44,-41
1657231251.783240,44,-39
1657231259.118460,44,-43
1657231259.261690,44,-43
1657231259.519130,44,-41
1657231259.561960,44,-43
1657231266.898620,44,-41
1657231266.941820,44,-41
1657231266.967060,44,-41
1657231267.109800,44,-41
1657231272.230180,44,-37
1657231272.272280,44,-41
1657231290.163000,44,-41
1657231290.205670,44,-43
1657231290.459720,44,-43
1657231290.502040,44,-41
1657231310.649750,44,-39
1657231310.691800,44,-39
1657231311.977080,44,-41
1657231311.980460,13,-41
1657231312.020070,44,-41
1657231331.138360,44,-39
1657231331.181840,44,-39
1657231351.628710,44,-39
1657231351.672150,44,-41
1657231372.120550,44,-39
1657231372.162650,44,-41
1657231392.609310,44,-39
1657231392.652650,44,-41
1657231395.065720,44,-43
1657231395.212310,44,-41
1657231400.086500,44,-39
1657231400.091350,40,-39
1657231400.129780,44,-39
1657231410.542900,44,-41
1657231410.584940,44,-41
1657231410.840920,44,-41
1657231410.882800,44,-41
1657231417.605770,44,-41
1657231417.850970,44,-41
1657231432.309190,44,-41
1657231432.352730,44,-41
1657231432.370840,44,-41
1657231432.413760,44,-41
1657231432.617710,44,-41
1657231432.663430,44,-41
1657231437.481650,44,-39
1657231437.486620,40,-39
1657231437.523710,44,-41
1657231452.799430,44,-39
1657231452.842920,44,-41
1657231460.225910,44,-41
1657231460.261850,40,-41
1657231460.270350,44,-43
1657231460.342320,44,-41
1657231460.384010,44,-41
1657231460.840060,44,-41
1657231460.882200,44,-41
1657231460.895950,44,-41
1657231460.938450,44,-43
1657231473.334170,44,-39
1657231493.780010,44,-39
1657231493.822160,44,-41
1657231514.270170,44,-39
1657231514.312620,44,-41
1657231516.647860,40,-41
1657231516.651920,44,-41
1657231516.657890,13,-41
1657231516.672140,44,-41
1657231516.696530,44,-41
1657231519.723910,44,-41
1657231519.825520,44,-39
1657231520.107540,44,-41
1657231520.208710,44,-41
1657231520.446910,4,-41
1657231520.468330,4,-41
1657231520.507430,44,-41
1657231520.608690,44,-41
1657231520.638090,4,-41
1657231520.660020,4,-41
1657231520.737450,4,-41
1657231520.758880,4,-41
1657231520.816890,4,-45
1657231520.838310,4,-45
1657231520.869580,44,-41
1657231520.970150,44,-81
1657231521.050560,44,-41
1657231521.078050,44,-41
1657231530.923210,44,-41
1657231530.965410,44,-41
1657231531.222280,44,-43
1657231531.225060,13,-43
1657231531.264740,44,-43
1657231551.410660,44,-39
1657231551.453410,44,-41
1657231558.251120,44,-81
1657231558.396480,44,-41
1657231558.679460,44,-39
1657231558.724070,44,-39
1657231558.729570,44,-39
1657231558.774990,44,-41
1657231571.899100,44,-41
1657231571.942580,44,-41
1657231592.434020,44,-39
1657231612.919910,44,-41
1657231633.370100,44,-41
1657231633.413550,44,-41
1657231651.303740,44,-41
1657231651.345980,44,-41
1657231651.603600,44,-41
1657231651.646220,44,-41
1657231653.142890,44,-41
1657231653.185640,44,-41
1657231653.215900,44,-41
1657231653.361100,44,-41
1657231660.724880,44,-41
1657231660.768070,44,-41
1657231660.799280,44,-41
1657231660.842400,44,-41
1657231661.105480,44,-39
1657231661.148150,44,-39
1657231661.361670,44,-41
1657231661.608050,44,-41
1657231661.745440,44,-41
1657231661.888940,44,-41
1657231666.462340,44,-41
1657231666.466050,40,-41
1657231666.504660,44,-41
1657231669.842580,44,-41
1657231669.886380,44,-41
1657231669.919100,44,-41
1657231669.961310,44,-41
1657231670.194780,44,-41
1657231670.242990,44,-39
1657231670.245460,44,-43
1657231671.828750,44,-41
1657231690.538520,44,-41
1657231690.581720,44,-41
1657231690.610820,44,-41
1657231690.854330,44,-41
1657231692.283170,44,-39
1657231692.325100,44,-41
1657231693.918600,44,-41
1657231693.961770,44,-41
1657231693.989330,44,-41
1657231694.034160,44,-39
1657231694.326240,44,-41
1657231694.469480,44,-41
1657231695.045840,44,-41
1657231695.088810,44,-39
1657231695.124580,44,-41
1657231695.168960,44,-41
1657231695.453140,44,-41
1657231695.498060,44,-41
1657231712.771600,44,-39
1657231712.813970,44,-41
1657231713.589690,44,-41
1657231713.592770,13,-39
1657231713.632300,44,-39
1657231713.661690,44,-41
1657231713.807420,44,-39
1657231724.552330,44,-41
1657231724.596110,44,-41
1657231724.626880,44,-41
1657231724.770660,44,-41
1657231733.304290,44,-41
1657231737.665980,44,-39
1657231737.911990,44,-39
1657231738.382350,44,-39
1657231738.408020,40,-40
1657231738.664790,40,-43
1657231738.664800,40,-42
1657231738.664810,40,-41
1657231738.691180,13,-41
1657231738.928770,44,-41
1657231738.961990,44,-39
1657231739.067070,40,-39
1657231739.068590,40,-39
1657231739.070120,40,-41
1657231739.108700,44,-41
1657231748.116670,44,-41
1657231748.159910,44,-41
1657231748.269220,44,-41
1657231748.313420,44,-41
1657231748.318990,44,-41
1657231748.361370,44,-41
1657231749.550440,44,-39
1657231749.797010,44,-39
1657231750.060160,44,-39
1657231750.303830,44,-41
1657231750.574100,44,-39
1657231750.717570,44,-41
1657231750.984650,44,-41
1657231751.132420,44,-41
1657231752.006830,44,-41
1657231752.049360,44,-39
1657231752.058310,44,-41
1657231752.102280,44,-41
1657231752.104640,44,-41
1657231752.314070,44,-39
1657231752.457240,44,-39
1657231752.726390,44,-41
1657231752.769350,44,-41
1657231753.205330,44,-41
1657231753.248250,44,-41
1657231753.497960,44,-41
1657231753.502550,40,-41
1657231753.540540,44,-41
1657231759.078960,44,-41
1657231759.122220,44,-41
1657231759.156510,44,-41
1657231759.200180,44,-41
1657231759.488220,44,-41
1657231759.531150,44,-39
1657231759.854800,44,-41
1657231759.899290,44,-41
1657231771.578140,44,-41
1657231771.621480,44,-41
1657231771.652060,44,-41
1657231771.694200,44,-41
1657231772.966580,44,-43
1657231773.110580,44,-39
1657231773.419220,44,-41
1657231773.461810,44,-41
1657231773.495710,44,-41
1657231773.641730,44,-41
1657231787.150830,44,-41
1657231787.194200,44,-39
1657231787.258290,44,-41
1657231787.402090,44,-39
1657231793.450400,44,-39
1657231793.450410,44,-39
1657231793.494980,44,-39
1657231799.342700,44,-39
1657231799.385150,44,-39
1657231799.413950,44,-39
1657231799.458480,44,-41
1657231799.814430,44,-41
1657231799.957570,44,-41
1657231801.493690,44,-41
1657231801.536670,44,-41
1657231801.575350,44,-41
1657231801.617270,44,-41
1657231807.128710,44,-41
1657231807.375170,44,-39
1657231809.295970,44,-41
1657231809.339530,44,-41
1657231809.345740,44,-41
1657231813.940730,44,-41
1657231813.985290,44,-41
1657231821.062620,44,-41
1657231821.105860,44,-41
1657231834.431610,44,-41
1657231834.475720,44,-41
1657231854.921890,44,-41
1657231854.964360,44,-41
1657231854.966610,44,-41
1657231859.376650,44,-39
1657231859.624010,44,-39
1657231859.888940,44,-41
1657231859.934160,44,-41
1657231859.934170,44,-41
1657231859.945570,44,-41
1657231859.987550,44,-41
1657231867.063090,44,-41
1657231867.106250,44,-41
1657231871.981300,44,-41
1657231871.987420,40,-41
1657231872.023530,44,-41
1657231875.412110,44,-39
1657231875.453820,44,-41
1657231893.344460,44,-41
1657231893.385760,44,-41
1657231893.698110,44,-41
1657231893.743180,44,-41
1657231913.831480,44,-39
1657231913.873110,44,-41
1657231934.321680,44,-39
1657231934.363260,44,-39
1657231954.812000,44,-41
1657231954.855190,44,-41
1657231954.857530,44,-41
1657231975.302240,44,-41
1657231975.343800,44,-95
1657231995.792500,44,-39
1657231995.834060,44,-41
1657232009.984400,44,-41
1657232010.002250,40,-43
1657232010.228500,44,-41
1657232015.006380,44,-39
1657232015.048530,44,-41
1657232015.104900,44,-41
1657232015.108190,13,-41
1657232015.147640,44,-41
1657232035.489090,44,-41
1657232035.530860,44,-41
1657232055.983690,44,-39
1657232056.026360,44,-41
1657232076.473450,44,-39
1657232076.515140,44,-39
1657232079.559250,40,-41
1657232079.563500,44,-41
1657232079.607430,44,-41
1657232082.676010,44,-39
1657232082.721270,44,-41
1657232096.966310,44,-41
1657232097.007840,44,-41
1657232117.450150,44,-39
1657232117.492560,44,-41
1657232120.222510,44,-39
1657232120.265310,44,-41
1657232120.290360,44,-43
1657232120.332150,44,-41
1657232120.667020,44,-41
1657232120.809930,44,-41
1657232135.388570,44,-41
1657232135.430550,44,-41
1657232135.483550,44,-39
1657232135.525450,44,-39
1657232155.634120,44,-39
1657232155.675820,44,-39
1657232157.611320,44,-43
1657232157.654090,44,-43
1657232157.656270,44,-41
1657232157.698740,44,-43
1657232158.080770,44,-43
1657232158.227400,44,-43
1657232158.540140,44,-41
1657232158.582110,44,-39
1657232176.360150,44,-41
1657232176.401910,44,-41
1657232196.852910,44,-41
1657232196.895150,44,-39
1657232217.343910,44,-39
1657232217.385520,44,-39
1657232237.873760,44,-41
1657232255.769200,44,-41
1657232255.810920,44,-41
1657232255.972320,13,-41
1657232256.013450,44,-41
1657232276.254290,44,-39
1657232276.296420,44,-41
